survey_id,file_name,survey_year,survey_month,survey_quarter,survey_period,time_status,include_in_time_trend,metric_family,metric_id,metric_name,variable,variable_label,question_leader_primary,group_type,group,response_option,share_weighted_valid,n_option_unweighted,n_valid_unweighted,n_total_group_unweighted,weighted_base_valid,sample_confidence,include_in_app_draft,data_status
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσχαμηλουσμισθουσσυνταξεισ,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,G024ResponsLeaders_4,[Για τους χαμηλούς μισθούς/συντάξεις] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,18.1286,2,13,14,13.1035,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,anti_interests,Ασυμβίβαστος με τα συμφέροντα,G036MitsVsTsip_1,[Ασυμβίβαστος με τα συμφέροντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,71.1991,4,6,14,3.6668,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,anti_interests,Ασυμβίβαστος με τα συμφέροντα,G036MitsVsTsip_1,[Ασυμβίβαστος με τα συμφέροντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,28.8009,2,6,14,3.6668,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,center_ground,Εκφράζει το μεσαίο χώρο,G036MitsVsTsip_8,[Εκφράζει το μεσαίο χώρο] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,29.6874,3,8,14,5.3723,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,center_ground,Εκφράζει το μεσαίο χώρο,G036MitsVsTsip_8,[Εκφράζει το μεσαίο χώρο] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,70.3126,5,8,14,5.3723,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,close_to_people,Κοντά στους πολίτες,G036MitsVsTsip_5,[Κοντά στους πολίτες] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,38.9895,5,8,14,7.7182,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,close_to_people,Κοντά στους πολίτες,G036MitsVsTsip_5,[Κοντά στους πολίτες] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,61.0105,3,8,14,7.7182,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,credibility,Αξιόπιστος,G036MitsVsTsip_3,[Αξιόπιστος] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,13.4888,2,9,14,8.8691,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,credibility,Αξιόπιστος,G036MitsVsTsip_3,[Αξιόπιστος] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,86.5112,7,9,14,8.8691,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,democratic_respect,Σέβεται τις δημοκρατικές αρχές,G036MitsVsTsip_10,[Σέβεται τις δημοκρατικές αρχές] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,35.7282,5,9,14,8.5552,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,democratic_respect,Σέβεται τις δημοκρατικές αρχές,G036MitsVsTsip_10,[Σέβεται τις δημοκρατικές αρχές] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,64.2718,4,9,14,8.5552,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,economic_competence,Ικανός στη διαχείριση της οικονομίας,G036MitsVsTsip_6,[Ικανός στη διαχείριση της οικονομίας] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,5.5155,1,8,14,8.1206,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,economic_competence,Ικανός στη διαχείριση της οικονομίας,G036MitsVsTsip_6,[Ικανός στη διαχείριση της οικονομίας] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,94.4845,7,8,14,8.1206,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,effectiveness,Αποτελεσματικός,G036MitsVsTsip_2,[Αποτελεσματικός] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,9.337,2,9,14,8.4629,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,effectiveness,Αποτελεσματικός,G036MitsVsTsip_2,[Αποτελεσματικός] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,90.663,7,9,14,8.4629,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,honesty_integrity,Ακέραιος με το δημόσιο χρήμα,G036MitsVsTsip_4,[Ακέραιος με το δημόσιο χρήμα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,19.8255,2,6,14,3.9857,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,honesty_integrity,Ακέραιος με το δημόσιο χρήμα,G036MitsVsTsip_4,[Ακέραιος με το δημόσιο χρήμα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,80.1745,4,6,14,3.9857,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,strong_leadership,Έχει ηγετικά προσόντα,G036MitsVsTsip_7,[Έχει ηγετικά προσόντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,9.337,2,9,14,8.4629,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,strong_leadership,Έχει ηγετικά προσόντα,G036MitsVsTsip_7,[Έχει ηγετικά προσόντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,90.663,7,9,14,8.4629,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,team_quality,Επιλέγει καλύτερους συνεργάτες,G036MitsVsTsip_9,[Επιλέγει καλύτερους συνεργάτες] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,18.5416,3,10,14,8.2982,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,team_quality,Επιλέγει καλύτερους συνεργάτες,G036MitsVsTsip_9,[Επιλέγει καλύτερους συνεργάτες] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,81.4584,7,10,14,8.2982,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_choice_dilemma,mitsotakis_tsipras_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,G028Dillema,"Ενόψει των επόμενων εκλογών, ο Πρωθυπουργός έθεσε το δίλημμα Μητσοτάκης ή Τσίπρας. Τι απαντάτε;",,occupation_group,Εισοδηματίας,none,38.3634,4,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_choice_dilemma,mitsotakis_tsipras_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,G028Dillema,"Ενόψει των επόμενων εκλογών, ο Πρωθυπουργός έθεσε το δίλημμα Μητσοτάκης ή Τσίπρας. Τι απαντάτε;",,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,13.9851,4,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_choice_dilemma,mitsotakis_tsipras_dilemma,Δίλημμα Μητσοτάκης ή Τσίπρας,G028Dillema,"Ενόψει των επόμενων εκλογών, ο Πρωθυπουργός έθεσε το δίλημμα Μητσοτάκης ή Τσίπρας. Τι απαντάτε;",,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,47.6515,6,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,suitable_pm,suitable_prime_minister,Καταλληλότερος για πρωθυπουργός,G04Pm,Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιον θεωρείτε καταλληλότερο για πρωθυπουργό;,,occupation_group,Εισοδηματίας,none,41.2408,5,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,suitable_pm,suitable_prime_minister,Καταλληλότερος για πρωθυπουργός,G04Pm,Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιον θεωρείτε καταλληλότερο για πρωθυπουργό;,,occupation_group,Εισοδηματίας,Αλέξης Τσίπρας,11.1077,3,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,suitable_pm,suitable_prime_minister,Καταλληλότερος για πρωθυπουργός,G04Pm,Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιον θεωρείτε καταλληλότερο για πρωθυπουργό;,,occupation_group,Εισοδηματίας,Κυριάκος Μητσοτάκης,47.6515,6,14,14,13.8519,low,False,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_performance_compare,past_pm_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,G029Judge,Κρίνοντας ως Πρωθυπουργό τον Τσίπρα το 2015-2019 και τον Μητσοτάκη το 2019-2022 ποιος κατάφερε περισσότερα;,,left_right_group,center,none,23.0294,180,853,866,873.3675,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_performance_compare,past_pm_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,G029Judge,Κρίνοντας ως Πρωθυπουργό τον Τσίπρα το 2015-2019 και τον Μητσοτάκη το 2019-2022 ποιος κατάφερε περισσότερα;,,left_right_group,center,Αλέξης Τσίπρας,23.2637,183,853,866,873.3675,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_performance_compare,past_pm_performance_compare,Σύγκριση πρωθυπουργικής επίδοσης,G029Judge,Κρίνοντας ως Πρωθυπουργό τον Τσίπρα το 2015-2019 και τον Μητσοτάκη το 2019-2022 ποιος κατάφερε περισσότερα;,,left_right_group,center,Κυριάκος Μητσοτάκης,53.7069,490,853,866,873.3675,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηδιαφθορα,Ευθύνη/χρέωση: Για τη διαφθορά,G024ResponsLeaders_6,[Για τη διαφθορά] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,27.2414,218,717,866,715.3888,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηδιαφθορα,Ευθύνη/χρέωση: Για τη διαφθορά,G024ResponsLeaders_6,[Για τη διαφθορά] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,19.623,144,717,866,715.3888,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηδιαφθορα,Ευθύνη/χρέωση: Για τη διαφθορά,G024ResponsLeaders_6,[Για τη διαφθορά] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,53.1356,355,717,866,715.3888,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνακριβεια,Ευθύνη/χρέωση: Για την ακρίβεια,G024ResponsLeaders_2,[Για την ακρίβεια] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,37.5173,338,799,866,811.3423,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνακριβεια,Ευθύνη/χρέωση: Για την ακρίβεια,G024ResponsLeaders_2,[Για την ακρίβεια] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,9.6736,83,799,866,811.3423,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνακριβεια,Ευθύνη/χρέωση: Για την ακρίβεια,G024ResponsLeaders_2,[Για την ακρίβεια] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,52.809,378,799,866,811.3423,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνανεργια,Ευθύνη/χρέωση: Για την ανεργία,G024ResponsLeaders_3,[Για την ανεργία] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,37.6839,306,754,866,765.5455,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνανεργια,Ευθύνη/χρέωση: Για την ανεργία,G024ResponsLeaders_3,[Για την ανεργία] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,24.4624,211,754,866,765.5455,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνανεργια,Ευθύνη/χρέωση: Για την ανεργία,G024ResponsLeaders_3,[Για την ανεργία] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,37.8537,237,754,866,765.5455,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνεγκληματικοτητα,Ευθύνη/χρέωση: Για την εγκληματικότητα,G024ResponsLeaders_5,[Για την εγκληματικότητα] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,30.1079,247,753,866,747.2601,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνεγκληματικοτητα,Ευθύνη/χρέωση: Για την εγκληματικότητα,G024ResponsLeaders_5,[Για την εγκληματικότητα] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,38.1995,299,753,866,747.2601,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνεγκληματικοτητα,Ευθύνη/χρέωση: Για την εγκληματικότητα,G024ResponsLeaders_5,[Για την εγκληματικότητα] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,31.6926,207,753,866,747.2601,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνκαταστασησταμεσαενημερωσησ,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,G024ResponsLeaders_7,[Για την κατάσταση στα μέσα ενημέρωσης] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,22.7133,165,732,866,750.0712,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνκαταστασησταμεσαενημερωσησ,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,G024ResponsLeaders_7,[Για την κατάσταση στα μέσα ενημέρωσης] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,18.237,146,732,866,750.0712,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατηνκαταστασησταμεσαενημερωσησ,Ευθύνη/χρέωση: Για την κατάσταση στα μέσα ενημέρωσης,G024ResponsLeaders_7,[Για την κατάσταση στα μέσα ενημέρωσης] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,59.0497,421,732,866,750.0712,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατισυποκλοπεσ,Ευθύνη/χρέωση: Για τις υποκλοπές,G024ResponsLeaders_8,[Για τις υποκλοπές] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,23.7985,181,693,866,699.8146,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατισυποκλοπεσ,Ευθύνη/χρέωση: Για τις υποκλοπές,G024ResponsLeaders_8,[Για τις υποκλοπές] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,9.5881,68,693,866,699.8146,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατισυποκλοπεσ,Ευθύνη/χρέωση: Για τις υποκλοπές,G024ResponsLeaders_8,[Για τις υποκλοπές] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,66.6134,444,693,866,699.8146,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσπλειστηριασμουσπρωτησκατοικιασ,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,G024ResponsLeaders_1,[Για τους πλειστηριασμούς πρώτης κατοικίας] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,25.3831,166,694,866,711.5619,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσπλειστηριασμουσπρωτησκατοικιασ,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,G024ResponsLeaders_1,[Για τους πλειστηριασμούς πρώτης κατοικίας] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,33.5471,259,694,866,711.5619,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσπλειστηριασμουσπρωτησκατοικιασ,Ευθύνη/χρέωση: Για τους πλειστηριασμούς πρώτης κατοικίας,G024ResponsLeaders_1,[Για τους πλειστηριασμούς πρώτης κατοικίας] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,41.0698,269,694,866,711.5619,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσχαμηλουσμισθουσσυνταξεισ,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,G024ResponsLeaders_4,[Για τους χαμηλούς μισθούς/συντάξεις] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,none,25.541,228,754,866,768.6078,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσχαμηλουσμισθουσσυνταξεισ,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,G024ResponsLeaders_4,[Για τους χαμηλούς μισθούς/συντάξεις] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Αλέξης Τσίπρας,36.0391,278,754,866,768.6078,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_accountability_blame,leader_responsibility_γιατουσχαμηλουσμισθουσσυνταξεισ,Ευθύνη/χρέωση: Για τους χαμηλούς μισθούς/συντάξεις,G024ResponsLeaders_4,[Για τους χαμηλούς μισθούς/συντάξεις] Ποιος μεταξύ των δύο πολιτικών αρχηγών έχει μεγαλύτερη ευθύνη για τα παρακάτω;,,left_right_group,center,Κυριάκος Μητσοτάκης,38.42,248,754,866,768.6078,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,anti_interests,Ασυμβίβαστος με τα συμφέροντα,G036MitsVsTsip_1,[Ασυμβίβαστος με τα συμφέροντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,left_right_group,center,Αλέξης Τσίπρας,60.3497,309,552,866,572.2567,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,anti_interests,Ασυμβίβαστος με τα συμφέροντα,G036MitsVsTsip_1,[Ασυμβίβαστος με τα συμφέροντα] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,left_right_group,center,Κυριάκος Μητσοτάκης,39.6503,243,552,866,572.2567,high,True,ok
SURVEY_03,export_dataset_weighted.sav,2022.0,12.0,Q4,2022-Q4,auto_from_sav_date_column:startdate,True,leader_trait,center_ground,Εκφράζει το μεσαίο χώρο,G036MitsVsTsip_8,[Εκφράζει το μεσαίο χώρο] Μεταξύ Κ. Μητσοτάκη και Α. Τσίπρα ποιος θεωρείτε ότι είναι περισσότερο:,,left_right_group,center,Αλέξης Τσίπρας,51.5053,311,665,866,681.3237,high,True,ok
